noise_level,observation_percentage,problem_file,correct_prediction,correct_goal_idx,predicted_goal_idx,execution_time
0,10,driverlog_p000037_hyp=hyp-0_10.zip,False,0,4,0.49007439613342285
0,10,driverlog_p002212_hyp=hyp-1_10.zip,False,1,2,0.08827805519104004
0,10,driverlog_p002644_hyp=hyp-1_10.zip,False,1,8,0.08807730674743652
0,10,driverlog_p000730_hyp=hyp-7_10.zip,True,7,7,0.09260821342468262
0,10,driverlog_p005693_hyp=hyp-2_10.zip,False,2,5,0.08608555793762207
0,10,driverlog_p004611_hyp=hyp-2_10.zip,False,2,4,0.078887939453125
0,10,driverlog_p001038_hyp=hyp-0_10.zip,False,0,2,0.07930707931518555
0,10,driverlog_p005212_hyp=hyp-0_10.zip,True,0,0,0.08057665824890137
0,10,driverlog_p002567_hyp=hyp-5_10.zip,True,5,5,0.10652470588684082
0,10,driverlog_p004507_hyp=hyp-1_10.zip,False,1,4,0.07863736152648926
0,10,driverlog_p005135_hyp=hyp-6_10.zip,False,6,2,0.09672164916992188
0,10,driverlog_p001458_hyp=hyp-3_10.zip,False,3,1,0.08395957946777344
0,10,driverlog_p000086_hyp=hyp-2_10.zip,True,2,2,0.07693624496459961
0,10,driverlog_p001146_hyp=hyp-4_10.zip,True,4,4,0.07586073875427246
0,10,driverlog_p005508_hyp=hyp-0_10.zip,True,0,0,0.08330965042114258
0,10,driverlog_p006895_hyp=hyp-0_10.zip,True,0,0,0.07604002952575684
0,10,driverlog_p001706_hyp=hyp-4_10.zip,True,4,4,0.07822155952453613
0,10,driverlog_p002992_hyp=hyp-1_10.zip,False,1,4,0.07630038261413574
0,10,driverlog_p000083_hyp=hyp-4_10.zip,False,4,2,0.07482385635375977
0,10,driverlog_p002083_hyp=hyp-1_10.zip,False,1,0,0.08175492286682129
0,10,driverlog_p002565_hyp=hyp-2_10.zip,False,2,8,0.09213471412658691
0,10,driverlog_p002766_hyp=hyp-9_10.zip,True,9,9,0.08204245567321777
0,10,driverlog_p000526_hyp=hyp-4_10.zip,True,4,4,0.08384370803833008
0,10,driverlog_p006130_hyp=hyp-5_10.zip,True,5,5,0.08100056648254395
0,10,driverlog_p000217_hyp=hyp-0_10.zip,True,0,0,0.11101770401000977
0,10,driverlog_p006678_hyp=hyp-4_10.zip,False,4,1,0.10979485511779785
0,10,driverlog_p002452_hyp=hyp-5_10.zip,False,5,0,0.080718994140625
0,10,driverlog_p005381_hyp=hyp-0_10.zip,True,0,0,0.10834884643554688
0,10,driverlog_p003708_hyp=hyp-4_10.zip,True,4,4,0.08916926383972168
0,10,driverlog_p002471_hyp=hyp-9_10.zip,True,9,9,0.08693885803222656
0,10,driverlog_p004708_hyp=hyp-3_10.zip,True,3,3,0.09822726249694824
0,10,driverlog_p001611_hyp=hyp-5_10.zip,True,5,5,0.07908344268798828
0,10,driverlog_p006343_hyp=hyp-2_10.zip,False,2,0,0.07688474655151367
0,10,driverlog_p005944_hyp=hyp-4_10.zip,True,4,4,0.08045792579650879
0,10,driverlog_p006674_hyp=hyp-3_10.zip,False,3,1,0.07861852645874023
0,10,driverlog_p01_hyp-2_10_1.tar.bz2,True,1,1,0.08804082870483398
0,10,driverlog_p005565_hyp=hyp-7_10.zip,False,7,1,0.08559274673461914
0,10,driverlog_p01_hyp-2_10_2.tar.bz2,True,1,1,0.08876180648803711
0,10,driverlog_p006256_hyp=hyp-0_10.zip,True,0,0,0.08494138717651367
0,10,driverlog_p001102_hyp=hyp-1_10.zip,True,1,1,0.1148369312286377
0,10,driverlog_p003135_hyp=hyp-5_10.zip,False,5,3,0.08682441711425781
0,10,driverlog_p07_hyp-4_10_2.tar.bz2,False,6,1,0.0821375846862793
0,10,driverlog_p005330_hyp=hyp-5_10.zip,False,5,3,0.08020853996276855
0,10,driverlog_p004338_hyp=hyp-0_10.zip,False,0,3,0.08424639701843262
0,10,driverlog_p004124_hyp=hyp-0_10.zip,True,0,0,0.09015345573425293
0,10,driverlog_p006471_hyp=hyp-4_10.zip,False,4,5,0.08927130699157715
0,10,driverlog_p01_hyp-4_10_2.tar.bz2,False,3,1,0.08532571792602539
0,10,driverlog_p003455_hyp=hyp-4_10.zip,True,4,4,0.08474111557006836
0,10,driverlog_p004180_hyp=hyp-0_10.zip,True,0,0,0.0820004940032959
0,10,driverlog_p006904_hyp=hyp-2_10.zip,False,2,1,0.09566378593444824
0,10,driverlog_p001714_hyp=hyp-4_10.zip,False,4,1,0.08890175819396973
0,10,driverlog_p006169_hyp=hyp-4_10.zip,True,4,4,0.09274983406066895
0,10,driverlog_p000242_hyp=hyp-4_10.zip,False,4,5,0.08471155166625977
0,10,driverlog_p004929_hyp=hyp-1_10.zip,False,1,0,0.08111906051635742
0,10,driverlog_p003981_hyp=hyp-0_10.zip,False,0,5,0.08419609069824219
0,10,driverlog_p04_hyp-3_10_1.tar.bz2,True,2,2,0.08112883567810059
0,10,driverlog_p000766_hyp=hyp-6_10.zip,False,6,3,0.0847012996673584
0,10,driverlog_p01_hyp-1_10_1.tar.bz2,False,0,5,0.082916259765625
0,10,driverlog_p004651_hyp=hyp-4_10.zip,True,4,4,0.08614850044250488
0,10,driverlog_p000922_hyp=hyp-4_10.zip,True,4,4,0.08995366096496582
0,10,driverlog_p000703_hyp=hyp-3_10.zip,False,3,7,0.08403134346008301
0,10,driverlog_p001422_hyp=hyp-0_10.zip,False,0,2,0.08470487594604492
0,10,driverlog_p002165_hyp=hyp-3_10.zip,False,3,4,0.0852348804473877
0,10,driverlog_p003102_hyp=hyp-0_10.zip,False,0,4,0.0759894847869873
0,10,driverlog_p002161_hyp=hyp-7_10.zip,False,7,6,0.07879424095153809
0,10,driverlog_p004508_hyp=hyp-2_10.zip,True,2,2,0.10825037956237793
0,10,driverlog_p004230_hyp=hyp-2_10.zip,False,2,3,0.07482719421386719
0,10,driverlog_p005651_hyp=hyp-6_10.zip,False,6,4,0.08118510246276855
0,10,driverlog_p01_hyp-3_10_2.tar.bz2,False,2,3,0.08567237854003906
0,10,driverlog_p002433_hyp=hyp-5_10.zip,False,5,8,0.07779359817504883
0,10,driverlog_p004459_hyp=hyp-0_10.zip,True,0,0,0.07948660850524902
0,10,driverlog_p005575_hyp=hyp-6_10.zip,False,6,7,0.07719254493713379
0,10,driverlog_p001644_hyp=hyp-4_10.zip,False,4,2,0.08693957328796387
0,10,driverlog_p000456_hyp=hyp-1_10.zip,False,1,7,0.07935762405395508
0,10,driverlog_p005494_hyp=hyp-6_10.zip,False,6,2,0.07764649391174316
0,10,driverlog_p000343_hyp=hyp-4_10.zip,False,4,1,0.08566904067993164
0,10,driverlog_p07_hyp-2_10_3.tar.bz2,False,2,5,0.07505178451538086
0,10,driverlog_p002142_hyp=hyp-3_10.zip,False,3,5,0.07819747924804688
0,10,driverlog_p003922_hyp=hyp-0_10.zip,True,0,0,0.0855097770690918
0,10,driverlog_p006865_hyp=hyp-2_10.zip,False,2,4,0.08310198783874512
0,10,driverlog_p003459_hyp=hyp-1_10.zip,False,1,4,0.08365440368652344
0,10,driverlog_p001690_hyp=hyp-3_10.zip,True,3,3,0.07642507553100586
0,10,driverlog_p002703_hyp=hyp-2_10.zip,False,2,3,0.08333086967468262
0,10,driverlog_p05_hyp-1_10_2.tar.bz2,True,0,0,0.08377337455749512
0,10,driverlog_p004678_hyp=hyp-3_10.zip,True,3,3,0.08973360061645508
0,10,driverlog_p001169_hyp=hyp-0_10.zip,True,0,0,0.08312153816223145
0,10,driverlog_p000538_hyp=hyp-5_10.zip,True,5,5,0.08162045478820801
0,10,driverlog_p000330_hyp=hyp-5_10.zip,True,5,5,0.08299684524536133
0,10,driverlog_p004037_hyp=hyp-5_10.zip,True,5,5,0.08587026596069336
0,10,driverlog_p001381_hyp=hyp-5_10.zip,False,5,0,0.08191204071044922
0,10,driverlog_p005900_hyp=hyp-7_10.zip,False,7,1,0.07847952842712402
0,10,driverlog_p004001_hyp=hyp-3_10.zip,True,3,3,0.08254504203796387
0,10,driverlog_p002330_hyp=hyp-6_10.zip,False,6,4,0.0786902904510498
0,10,driverlog_p003754_hyp=hyp-4_10.zip,True,4,4,0.07568478584289551
0,10,driverlog_p003477_hyp=hyp-3_10.zip,False,3,4,0.07793307304382324
0,10,driverlog_p003464_hyp=hyp-1_10.zip,False,1,4,0.08157610893249512
0,10,driverlog_p003730_hyp=hyp-1_10.zip,False,1,2,0.07443523406982422
0,10,driverlog_p01_hyp-2_10_3.tar.bz2,True,1,1,0.08579564094543457
0,10,driverlog_p003567_hyp=hyp-4_10.zip,False,4,3,0.07846355438232422
0,10,driverlog_p001023_hyp=hyp-3_10.zip,False,3,1,0.08333826065063477
0,10,driverlog_p006580_hyp=hyp-4_10.zip,True,4,4,0.08510279655456543
0,10,driverlog_p003966_hyp=hyp-2_10.zip,False,2,5,0.08312392234802246
0,10,driverlog_p004504_hyp=hyp-2_10.zip,False,2,4,0.0809175968170166
0,10,driverlog_p001635_hyp=hyp-1_10.zip,False,1,3,0.0820460319519043
0,10,driverlog_p006366_hyp=hyp-2_10.zip,True,2,2,0.08194899559020996
0,10,driverlog_p005707_hyp=hyp-7_10.zip,False,7,5,0.08278703689575195
0,10,driverlog_p002087_hyp=hyp-6_10.zip,False,6,5,0.08019256591796875
0,10,driverlog_p003538_hyp=hyp-1_10.zip,False,1,2,0.09276390075683594
0,10,driverlog_p006644_hyp=hyp-3_10.zip,False,3,5,0.08749151229858398
0,10,driverlog_p003811_hyp=hyp-3_10.zip,False,3,1,0.08248066902160645
0,10,driverlog_p001660_hyp=hyp-3_10.zip,True,3,3,0.07905244827270508
0,10,driverlog_p003921_hyp=hyp-5_10.zip,False,5,4,0.07873725891113281
0,10,driverlog_p001526_hyp=hyp-3_10.zip,True,3,3,0.0795590877532959
0,10,driverlog_p004482_hyp=hyp-1_10.zip,True,1,1,0.08222723007202148
0,10,driverlog_p000130_hyp=hyp-4_10.zip,False,4,5,0.08070492744445801
0,10,driverlog_p005678_hyp=hyp-2_10.zip,False,2,7,0.07868313789367676
0,10,driverlog_p06_hyp-3_10_2.tar.bz2,False,6,4,0.08561968803405762
0,10,driverlog_p003561_hyp=hyp-5_10.zip,True,5,5,0.07678818702697754
0,10,driverlog_p005921_hyp=hyp-4_10.zip,True,4,4,0.11321902275085449
0,10,driverlog_p003992_hyp=hyp-3_10.zip,True,3,3,0.07898521423339844
0,10,driverlog_p003050_hyp=hyp-2_10.zip,True,2,2,0.07986998558044434
0,10,driverlog_p006142_hyp=hyp-5_10.zip,True,5,5,0.07725167274475098
0,10,driverlog_p005306_hyp=hyp-3_10.zip,True,3,3,0.07859396934509277
0,10,driverlog_p002038_hyp=hyp-0_10.zip,False,0,7,0.07769775390625
0,10,driverlog_p001966_hyp=hyp-5_10.zip,False,5,2,0.07882308959960938
0,10,driverlog_p001754_hyp=hyp-2_10.zip,False,2,5,0.08266115188598633
0,10,driverlog_p002580_hyp=hyp-7_10.zip,False,7,6,0.09237360954284668
0,10,driverlog_p001230_hyp=hyp-5_10.zip,True,5,5,0.08698010444641113
0,10,driverlog_p000306_hyp=hyp-0_10.zip,True,0,0,0.08367109298706055
0,10,driverlog_p000487_hyp=hyp-3_10.zip,False,3,2,0.10995650291442871
0,10,driverlog_p001071_hyp=hyp-5_10.zip,False,5,4,0.08054113388061523
0,10,driverlog_p004526_hyp=hyp-4_10.zip,True,4,4,0.08436799049377441
0,10,driverlog_p003422_hyp=hyp-3_10.zip,True,3,3,0.08442854881286621
0,10,driverlog_p000680_hyp=hyp-1_10.zip,False,1,2,0.08292317390441895
0,10,driverlog_p002707_hyp=hyp-9_10.zip,True,9,9,0.08581185340881348
0,10,driverlog_p001806_hyp=hyp-2_10.zip,False,2,5,0.08721518516540527
0,10,driverlog_p002287_hyp=hyp-2_10.zip,False,2,9,0.09298396110534668
0,10,driverlog_p006981_hyp=hyp-4_10.zip,False,4,1,0.08756279945373535
0,10,driverlog_p003900_hyp=hyp-4_10.zip,False,4,3,0.07857489585876465
0,10,driverlog_p001894_hyp=hyp-3_10.zip,False,3,4,0.08362245559692383
0,10,driverlog_p003162_hyp=hyp-4_10.zip,True,4,4,0.11291766166687012
0,10,driverlog_p003505_hyp=hyp-0_10.zip,False,0,4,0.07977509498596191
0,10,driverlog_p04_hyp-4_10_2.tar.bz2,False,3,4,0.08059930801391602
0,10,driverlog_p002865_hyp=hyp-5_10.zip,True,5,5,0.07999420166015625
0,10,driverlog_p004811_hyp=hyp-0_10.zip,False,0,3,0.08127832412719727
0,10,driverlog_p001580_hyp=hyp-3_10.zip,True,3,3,0.09084582328796387
0,10,driverlog_p003772_hyp=hyp-2_10.zip,True,2,2,0.08254528045654297
0,10,driverlog_p005503_hyp=hyp-6_10.zip,False,6,2,0.0794076919555664
0,10,driverlog_p003366_hyp=hyp-2_10.zip,False,2,3,0.07972836494445801
0,10,driverlog_p01_hyp-1_10_3.tar.bz2,True,0,0,0.07961344718933105
0,10,driverlog_p001909_hyp=hyp-3_10.zip,False,3,1,0.08039426803588867
0,10,driverlog_p002811_hyp=hyp-6_10.zip,False,6,0,0.07913470268249512
0,10,driverlog_p004487_hyp=hyp-2_10.zip,True,2,2,0.08030295372009277
0,10,driverlog_p001507_hyp=hyp-1_10.zip,False,1,2,0.08224320411682129
0,10,driverlog_p05_hyp-1_10_1.tar.bz2,False,0,3,0.08216691017150879
0,10,driverlog_p002101_hyp=hyp-6_10.zip,False,6,1,0.08741116523742676
0,10,driverlog_p001135_hyp=hyp-5_10.zip,False,5,1,0.08514809608459473
0,10,driverlog_p004922_hyp=hyp-3_10.zip,False,3,5,0.08311700820922852
0,10,driverlog_p002526_hyp=hyp-9_10.zip,True,9,9,0.08130240440368652
0,10,driverlog_p005456_hyp=hyp-6_10.zip,False,6,1,0.0810389518737793
0,10,driverlog_p001406_hyp=hyp-1_10.zip,False,1,2,0.08257174491882324
0,10,driverlog_p000455_hyp=hyp-6_10.zip,True,6,6,0.08120155334472656
0,10,driverlog_p003865_hyp=hyp-0_10.zip,False,0,1,0.0804145336151123
0,10,driverlog_p003452_hyp=hyp-2_10.zip,False,2,4,0.07829689979553223
0,10,driverlog_p003554_hyp=hyp-0_10.zip,False,0,1,0.08686327934265137
0,10,driverlog_p003806_hyp=hyp-1_10.zip,False,1,2,0.07993841171264648
0,10,driverlog_p001503_hyp=hyp-1_10.zip,True,1,1,0.08261537551879883
0,10,driverlog_p004381_hyp=hyp-3_10.zip,False,3,1,0.08082890510559082
0,10,driverlog_p002499_hyp=hyp-4_10.zip,True,4,4,0.08467459678649902
0,10,driverlog_p006455_hyp=hyp-2_10.zip,True,2,2,0.07989263534545898
0,10,driverlog_p006680_hyp=hyp-5_10.zip,True,5,5,0.0807802677154541
0,10,driverlog_p002169_hyp=hyp-0_10.zip,False,0,1,0.10849666595458984
0,10,driverlog_p002049_hyp=hyp-2_10.zip,False,2,5,0.0813133716583252
0,10,driverlog_p005086_hyp=hyp-1_10.zip,False,1,5,0.08029580116271973
0,10,driverlog_p005853_hyp=hyp-0_10.zip,False,0,1,0.09295797348022461
0,10,driverlog_p003904_hyp=hyp-0_10.zip,False,0,5,0.08423233032226562
0,10,driverlog_p001212_hyp=hyp-1_10.zip,False,1,5,0.08324885368347168
0,10,driverlog_p005611_hyp=hyp-0_10.zip,False,0,1,0.07959222793579102
0,10,driverlog_p006708_hyp=hyp-0_10.zip,False,0,1,0.08252286911010742
0,10,driverlog_p001037_hyp=hyp-1_10.zip,True,1,1,0.08352065086364746
0,10,driverlog_p006338_hyp=hyp-1_10.zip,False,1,4,0.08946633338928223
0,10,driverlog_p003124_hyp=hyp-4_10.zip,False,4,5,0.08432149887084961
0,10,driverlog_p003766_hyp=hyp-4_10.zip,False,4,1,0.08995485305786133
0,10,driverlog_p006452_hyp=hyp-1_10.zip,True,1,1,0.08439970016479492
0,10,driverlog_p004035_hyp=hyp-5_10.zip,True,5,5,0.0922098159790039
0,10,driverlog_p003086_hyp=hyp-5_10.zip,False,5,4,0.08653378486633301
0,10,driverlog_p000142_hyp=hyp-3_10.zip,False,3,7,0.08498263359069824
0,10,driverlog_p002086_hyp=hyp-7_10.zip,True,7,7,0.08190727233886719
0,10,driverlog_p003242_hyp=hyp-0_10.zip,False,0,3,0.08012652397155762
0,10,driverlog_p000129_hyp=hyp-2_10.zip,False,2,0,0.08061575889587402
0,10,driverlog_p005484_hyp=hyp-2_10.zip,True,2,2,0.08999347686767578
0,10,driverlog_p005670_hyp=hyp-4_10.zip,False,4,1,0.08388543128967285
0,10,driverlog_p003690_hyp=hyp-2_10.zip,False,2,1,0.08419013023376465
0,10,driverlog_p000162_hyp=hyp-1_10.zip,False,1,4,0.0896005630493164
0,10,driverlog_p001565_hyp=hyp-2_10.zip,False,2,1,0.08855867385864258
0,10,driverlog_p000807_hyp=hyp-2_10.zip,True,2,2,0.08921623229980469
0,10,driverlog_p000049_hyp=hyp-6_10.zip,False,6,5,0.08359003067016602
0,10,driverlog_p06_hyp-4_10_2.tar.bz2,True,8,8,0.08499622344970703
0,10,driverlog_p001575_hyp=hyp-3_10.zip,False,3,0,0.08203864097595215
0,10,driverlog_p006458_hyp=hyp-1_10.zip,False,1,4,0.0827322006225586
0,10,driverlog_p004049_hyp=hyp-3_10.zip,False,3,1,0.08454203605651855
0,10,driverlog_p001953_hyp=hyp-4_10.zip,False,4,1,0.08098244667053223
0,10,driverlog_p003680_hyp=hyp-0_10.zip,False,0,3,0.08316206932067871
0,10,driverlog_p005549_hyp=hyp-0_10.zip,True,0,0,0.0922393798828125
0,10,driverlog_p005180_hyp=hyp-7_10.zip,True,7,7,0.08424067497253418
0,10,driverlog_p001344_hyp=hyp-1_10.zip,False,1,5,0.08931255340576172
0,10,driverlog_p005763_hyp=hyp-7_10.zip,True,7,7,0.08393549919128418
0,10,driverlog_p006406_hyp=hyp-5_10.zip,True,5,5,0.07978153228759766
0,10,driverlog_p06_hyp-1_10_2.tar.bz2,True,0,0,0.08596158027648926
0,10,driverlog_p03_hyp-4_10_3.tar.bz2,False,3,7,0.11278057098388672
0,10,driverlog_p006531_hyp=hyp-0_10.zip,True,0,0,0.0815742015838623
0,10,driverlog_p003347_hyp=hyp-3_10.zip,False,3,4,0.0859074592590332
0,10,driverlog_p000144_hyp=hyp-2_10.zip,False,2,5,0.08881258964538574
0,10,driverlog_p005037_hyp=hyp-1_10.zip,True,1,1,0.08312797546386719
0,10,driverlog_p003807_hyp=hyp-0_10.zip,False,0,3,0.08532476425170898
0,10,driverlog_p005142_hyp=hyp-6_10.zip,True,6,6,0.0791471004486084
0,10,driverlog_p003330_hyp=hyp-3_10.zip,False,3,0,0.11266279220581055
0,10,driverlog_p003651_hyp=hyp-1_10.zip,True,1,1,0.08476853370666504
0,10,driverlog_p005904_hyp=hyp-2_10.zip,False,2,1,0.09092473983764648
0,10,driverlog_p003338_hyp=hyp-3_10.zip,False,3,0,0.08129382133483887
0,10,driverlog_p06_hyp-1_10_3.tar.bz2,True,0,0,0.08437132835388184
0,10,driverlog_p002853_hyp=hyp-2_10.zip,True,2,2,0.08022117614746094
0,10,driverlog_p003184_hyp=hyp-4_10.zip,False,4,0,0.09232926368713379
0,10,driverlog_p005922_hyp=hyp-2_10.zip,False,2,3,0.11008453369140625
0,10,driverlog_p000464_hyp=hyp-6_10.zip,False,6,2,0.08456850051879883
0,10,driverlog_p003482_hyp=hyp-4_10.zip,True,4,4,0.07972049713134766
0,10,driverlog_p000644_hyp=hyp-2_10.zip,True,2,2,0.084442138671875
0,10,driverlog_p06_hyp-2_10_1.tar.bz2,False,4,9,0.08270001411437988
0,10,driverlog_p004670_hyp=hyp-4_10.zip,False,4,2,0.08035135269165039
0,10,driverlog_p04_hyp-1_10_3.tar.bz2,True,0,0,0.07937002182006836
0,10,driverlog_p002381_hyp=hyp-6_10.zip,False,6,1,0.08275985717773438
0,10,driverlog_p004422_hyp=hyp-2_10.zip,True,2,2,0.0819861888885498
0,10,driverlog_p002406_hyp=hyp-3_10.zip,False,3,6,0.0914316177368164
0,10,driverlog_p004184_hyp=hyp-5_10.zip,False,5,4,0.08563470840454102
0,10,driverlog_p004499_hyp=hyp-0_10.zip,False,0,5,0.08427119255065918
0,10,driverlog_p001433_hyp=hyp-1_10.zip,True,1,1,0.08534002304077148
0,10,driverlog_p002180_hyp=hyp-0_10.zip,True,0,0,0.08596944808959961
0,10,driverlog_p001035_hyp=hyp-3_10.zip,False,3,0,0.0782771110534668
0,10,driverlog_p000653_hyp=hyp-6_10.zip,False,6,0,0.08240890502929688
0,10,driverlog_p006306_hyp=hyp-3_10.zip,False,3,5,0.08756780624389648
0,10,driverlog_p001124_hyp=hyp-0_10.zip,False,0,1,0.08179616928100586
0,10,driverlog_p002909_hyp=hyp-4_10.zip,False,4,5,0.08950352668762207
0,10,driverlog_p000035_hyp=hyp-0_10.zip,True,0,0,0.07983112335205078
0,10,driverlog_p001144_hyp=hyp-1_10.zip,False,1,3,0.08520746231079102
0,10,driverlog_p001708_hyp=hyp-3_10.zip,False,3,5,0.0858316421508789
0,10,driverlog_p002966_hyp=hyp-7_10.zip,False,7,8,0.08996081352233887
0,10,driverlog_p003142_hyp=hyp-2_10.zip,False,2,1,0.08009171485900879
0,10,driverlog_p05_hyp-4_10_2.tar.bz2,True,3,3,0.0843656063079834
0,10,driverlog_p002448_hyp=hyp-6_10.zip,False,6,4,0.08122420310974121
0,10,driverlog_p004693_hyp=hyp-4_10.zip,True,4,4,0.08094167709350586
0,10,driverlog_p003014_hyp=hyp-1_10.zip,False,1,0,0.08877944946289062
0,10,driverlog_p002981_hyp=hyp-8_10.zip,True,8,8,0.09521913528442383
0,10,driverlog_p003458_hyp=hyp-3_10.zip,False,3,2,0.11281585693359375
0,10,driverlog_p005338_hyp=hyp-6_10.zip,False,6,4,0.08683443069458008
0,10,driverlog_p01_hyp-4_10_3.tar.bz2,False,3,1,0.08303403854370117
0,10,driverlog_p002354_hyp=hyp-8_10.zip,True,8,8,0.08602023124694824
0,10,driverlog_p005716_hyp=hyp-3_10.zip,True,3,3,0.08290815353393555
0,10,driverlog_p004992_hyp=hyp-4_10.zip,True,4,4,0.08023476600646973
0,10,driverlog_p002747_hyp=hyp-7_10.zip,True,7,7,0.08160042762756348
0,10,driverlog_p004161_hyp=hyp-3_10.zip,False,3,4,0.08139920234680176
0,10,driverlog_p001895_hyp=hyp-4_10.zip,False,4,2,0.09215807914733887
0,10,driverlog_p005830_hyp=hyp-7_10.zip,False,7,2,0.11268281936645508
0,10,driverlog_p000567_hyp=hyp-4_10.zip,True,4,4,0.08488726615905762
0,10,driverlog_p005049_hyp=hyp-6_10.zip,False,6,2,0.08266210556030273
0,10,driverlog_p002611_hyp=hyp-4_10.zip,False,4,5,0.0860438346862793
0,10,driverlog_p002660_hyp=hyp-6_10.zip,True,6,6,0.08975887298583984
0,10,driverlog_p001950_hyp=hyp-3_10.zip,True,3,3,0.07716083526611328
0,10,driverlog_p004406_hyp=hyp-5_10.zip,False,5,1,0.07629752159118652
