noise_level,observation_percentage,problem_file,correct_prediction,correct_goal_idx,predicted_goal_idx,execution_time
0,10,zenotravel_p005037_hyp=hyp-2_10.zip,True,2,2,0.2880828380584717
0,10,zenotravel_p001156_hyp=hyp-1_10.zip,True,1,1,0.06445956230163574
0,10,zenotravel_p001366_hyp=hyp-1_10.zip,False,1,2,0.062429189682006836
0,10,zenotravel_p005531_hyp=hyp-0_10.zip,True,0,0,0.06633710861206055
0,10,zenotravel_p004499_hyp=hyp-6_10.zip,True,6,6,0.0617523193359375
0,10,zenotravel_p000900_hyp=hyp-2_10.zip,False,2,8,0.062048912048339844
0,10,zenotravel_p005653_hyp=hyp-3_10.zip,True,3,3,0.0633387565612793
0,10,zenotravel_p004344_hyp=hyp-2_10.zip,False,2,1,0.06044340133666992
0,10,zenotravel_p001806_hyp=hyp-0_10.zip,False,0,1,0.06093001365661621
0,10,zenotravel_p005526_hyp=hyp-2_10.zip,True,2,2,0.057153940200805664
0,10,zenotravel_p004083_hyp=hyp-2_10.zip,True,2,2,0.056369781494140625
0,10,zenotravel_p001747_hyp=hyp-0_10.zip,True,0,0,0.05704045295715332
0,10,zeno-travel_p06_hyp-3_10_3.tar.bz2,False,4,2,0.0584254264831543
0,10,zenotravel_p006865_hyp=hyp-3_10.zip,True,3,3,0.06627488136291504
0,10,zenotravel_p004883_hyp=hyp-0_10.zip,False,0,5,0.058676719665527344
0,10,zenotravel_p004156_hyp=hyp-4_10.zip,False,4,2,0.059839725494384766
0,10,zenotravel_p000482_hyp=hyp-5_10.zip,True,5,5,0.05516862869262695
0,10,zenotravel_p002766_hyp=hyp-2_10.zip,False,2,4,0.057360172271728516
0,10,zenotravel_p002087_hyp=hyp-2_10.zip,False,2,5,0.05697345733642578
0,10,zenotravel_p005900_hyp=hyp-5_10.zip,False,5,1,0.05376887321472168
0,10,zeno-travel_p06_hyp-1_10_2.tar.bz2,False,0,3,0.057428836822509766
0,10,zenotravel_p003883_hyp=hyp-2_10.zip,True,2,2,0.056231021881103516
0,10,zeno-travel_p07_hyp-2_10_1.tar.bz2,False,2,5,0.06145882606506348
0,10,zenotravel_p003456_hyp=hyp-0_10.zip,True,0,0,0.056580543518066406
0,10,zenotravel_p004644_hyp=hyp-3_10.zip,False,3,5,0.056793928146362305
0,10,zeno-travel_p03_hyp-2_10_1.tar.bz2,False,1,4,0.06171464920043945
0,10,zenotravel_p005883_hyp=hyp-4_10.zip,False,4,1,0.06083369255065918
0,10,zenotravel_p001895_hyp=hyp-3_10.zip,False,3,0,0.05989789962768555
0,10,zenotravel_p006484_hyp=hyp-5_10.zip,False,5,2,0.05805397033691406
0,10,zenotravel_p006895_hyp=hyp-1_10.zip,True,1,1,0.05569577217102051
0,10,zenotravel_p000135_hyp=hyp-2_10.zip,True,2,2,0.05513167381286621
0,10,zenotravel_p005565_hyp=hyp-1_10.zip,False,1,2,0.059928178787231445
0,10,zenotravel_p003921_hyp=hyp-3_10.zip,True,3,3,0.06802201271057129
0,10,zenotravel_p006909_hyp=hyp-1_10.zip,True,1,1,0.0639352798461914
0,10,zenotravel_p003499_hyp=hyp-5_10.zip,False,5,3,0.06424236297607422
0,10,zenotravel_p004338_hyp=hyp-5_10.zip,False,5,2,0.07412314414978027
0,10,zenotravel_p000156_hyp=hyp-6_10.zip,True,6,6,0.06292462348937988
0,10,zenotravel_p005338_hyp=hyp-4_10.zip,False,4,1,0.05684089660644531
0,10,zenotravel_p002161_hyp=hyp-3_10.zip,False,3,5,0.05919766426086426
0,10,zenotravel_p002508_hyp=hyp-1_10.zip,False,1,5,0.05939674377441406
0,10,zenotravel_p000567_hyp=hyp-7_10.zip,True,7,7,0.06026029586791992
0,10,zenotravel_p003900_hyp=hyp-4_10.zip,False,4,3,0.06505584716796875
0,10,zenotravel_p003101_hyp=hyp-4_10.zip,False,4,3,0.05959796905517578
0,10,zeno-travel_p03_hyp-4_10_2.tar.bz2,True,3,3,0.05943179130554199
0,10,zenotravel_p002230_hyp=hyp-4_10.zip,False,4,0,0.057279348373413086
0,10,zeno-travel_p04_hyp-1_10_3.tar.bz2,True,0,0,0.05638885498046875
0,10,zenotravel_p006499_hyp=hyp-3_10.zip,False,3,1,0.058043718338012695
0,10,zenotravel_p006129_hyp=hyp-4_10.zip,False,4,5,0.059241294860839844
0,10,zeno-travel_p05_hyp-4_10_1.tar.bz2,False,5,2,0.06151127815246582
0,10,zenotravel_p000811_hyp=hyp-8_10.zip,False,8,4,0.05747413635253906
0,10,zenotravel_p002113_hyp=hyp-5_10.zip,True,5,5,0.06005144119262695
0,10,zenotravel_p004185_hyp=hyp-5_10.zip,False,5,3,0.07340359687805176
0,10,zenotravel_p002050_hyp=hyp-4_10.zip,False,4,5,0.06558060646057129
0,10,zenotravel_p004102_hyp=hyp-2_10.zip,False,2,5,0.055509328842163086
0,10,zeno-travel_p01_hyp-1_10_3.tar.bz2,True,0,0,0.055968523025512695
0,10,zenotravel_p006716_hyp=hyp-3_10.zip,True,3,3,0.0583798885345459
0,10,zenotravel_p004611_hyp=hyp-3_10.zip,False,3,4,0.06345868110656738
0,10,zenotravel_p005023_hyp=hyp-1_10.zip,True,1,1,0.05832624435424805
0,10,zenotravel_p001680_hyp=hyp-4_10.zip,False,4,1,0.06128883361816406
0,10,zenotravel_p000806_hyp=hyp-8_10.zip,True,8,8,0.05671405792236328
0,10,zenotravel_p006502_hyp=hyp-2_10.zip,False,2,3,0.062288522720336914
0,10,zenotravel_p005693_hyp=hyp-1_10.zip,False,1,5,0.05973553657531738
0,10,zenotravel_p005242_hyp=hyp-0_10.zip,True,0,0,0.06125497817993164
0,10,zeno-travel_p05_hyp-4_10_2.tar.bz2,False,5,1,0.05998349189758301
0,10,zenotravel_p000950_hyp=hyp-1_10.zip,False,1,6,0.05866265296936035
0,10,zenotravel_p005354_hyp=hyp-0_10.zip,True,0,0,0.06000399589538574
0,10,zenotravel_p004853_hyp=hyp-4_10.zip,False,4,0,0.06103634834289551
0,10,zenotravel_p001515_hyp=hyp-5_10.zip,True,5,5,0.05929422378540039
0,10,zenotravel_p003611_hyp=hyp-0_10.zip,True,0,0,0.05916452407836914
0,10,zenotravel_p001087_hyp=hyp-1_10.zip,True,1,1,0.057763099670410156
0,10,zenotravel_p001456_hyp=hyp-0_10.zip,False,0,4,0.06828999519348145
0,10,zenotravel_p005038_hyp=hyp-1_10.zip,False,1,0,0.0621943473815918
0,10,zenotravel_p003660_hyp=hyp-3_10.zip,False,3,4,0.06345987319946289
0,10,zenotravel_p005811_hyp=hyp-5_10.zip,True,5,5,0.05854988098144531
0,10,zenotravel_p003354_hyp=hyp-0_10.zip,False,0,5,0.06053018569946289
0,10,zenotravel_p006146_hyp=hyp-1_10.zip,True,1,1,0.060549020767211914
0,10,zenotravel_p004014_hyp=hyp-3_10.zip,False,3,5,0.05796313285827637
0,10,zenotravel_p004180_hyp=hyp-5_10.zip,False,5,2,0.05954384803771973
0,10,zenotravel_p000142_hyp=hyp-1_10.zip,False,1,6,0.07052969932556152
0,10,zenotravel_p003669_hyp=hyp-1_10.zip,True,1,1,0.0648660659790039
0,10,zenotravel_p000087_hyp=hyp-0_10.zip,False,0,6,0.06912374496459961
0,10,zenotravel_p001670_hyp=hyp-3_10.zip,True,3,3,0.06021571159362793
0,10,zenotravel_p002504_hyp=hyp-1_10.zip,False,1,4,0.0634148120880127
0,10,zenotravel_p004575_hyp=hyp-4_10.zip,True,4,4,0.06175565719604492
0,10,zenotravel_p003037_hyp=hyp-0_10.zip,False,0,2,0.062029123306274414
0,10,zenotravel_p003674_hyp=hyp-0_10.zip,True,0,0,0.06064581871032715
0,10,zenotravel_p003678_hyp=hyp-0_10.zip,False,0,3,0.059677839279174805
0,10,zenotravel_p000580_hyp=hyp-2_10.zip,True,2,2,0.059667110443115234
0,10,zenotravel_p004678_hyp=hyp-6_10.zip,False,6,4,0.06014132499694824
0,10,zenotravel_p006766_hyp=hyp-0_10.zip,False,0,1,0.07049775123596191
0,10,zenotravel_p006670_hyp=hyp-5_10.zip,False,5,0,0.060338735580444336
0,10,zeno-travel_p02_hyp-4_10_1.tar.bz2,False,3,5,0.06312870979309082
0,10,zenotravel_p006344_hyp=hyp-5_10.zip,True,5,5,0.06236553192138672
0,10,zenotravel_p000458_hyp=hyp-8_10.zip,False,8,4,0.06238412857055664
0,10,zenotravel_p002707_hyp=hyp-1_10.zip,True,1,1,0.05833125114440918
0,10,zenotravel_p001653_hyp=hyp-3_10.zip,False,3,4,0.0626833438873291
0,10,zeno-travel_p02_hyp-2_10_1.tar.bz2,True,1,1,0.056888580322265625
0,10,zenotravel_p003503_hyp=hyp-1_10.zip,False,1,0,0.06047844886779785
0,10,zenotravel_p006165_hyp=hyp-2_10.zip,True,2,2,0.05822157859802246
0,10,zenotravel_p002909_hyp=hyp-5_10.zip,True,5,5,0.07222771644592285
0,10,zenotravel_p000499_hyp=hyp-9_10.zip,False,9,6,0.06503415107727051
0,10,zeno-travel_p01_hyp-2_10_2.tar.bz2,False,1,7,0.06238269805908203
0,10,zenotravel_p006561_hyp=hyp-2_10.zip,True,2,2,0.06191086769104004
0,10,zenotravel_p001124_hyp=hyp-2_10.zip,False,2,4,0.06037569046020508
0,10,zenotravel_p005146_hyp=hyp-5_10.zip,False,5,0,0.059601545333862305
0,10,zenotravel_p005504_hyp=hyp-1_10.zip,True,1,1,0.06302022933959961
0,10,zenotravel_p000505_hyp=hyp-2_10.zip,True,2,2,0.06257271766662598
0,10,zenotravel_p001894_hyp=hyp-0_10.zip,False,0,2,0.05965828895568848
0,10,zenotravel_p001448_hyp=hyp-2_10.zip,False,2,4,0.0742654800415039
0,10,zenotravel_p005477_hyp=hyp-2_10.zip,True,2,2,0.0710134506225586
