noise_level,observation_percentage,problem_file,correct_prediction,correct_goal_idx,predicted_goal_idx,execution_time
0,10,driverlog_p000037_hyp=hyp-0_10.zip,False,0,4,0.34836411476135254
0,10,driverlog_p002212_hyp=hyp-1_10.zip,False,1,2,0.07407665252685547
0,10,driverlog_p002644_hyp=hyp-1_10.zip,False,1,8,0.07858037948608398
0,10,driverlog_p000730_hyp=hyp-7_10.zip,True,7,7,0.07746386528015137
0,10,driverlog_p005693_hyp=hyp-2_10.zip,False,2,5,0.09659051895141602
0,10,driverlog_p004611_hyp=hyp-2_10.zip,False,2,4,0.12378501892089844
0,10,driverlog_p001038_hyp=hyp-0_10.zip,False,0,2,0.08585429191589355
0,10,driverlog_p005212_hyp=hyp-0_10.zip,True,0,0,0.07215189933776855
0,10,driverlog_p002567_hyp=hyp-5_10.zip,True,5,5,0.09939718246459961
0,10,driverlog_p004507_hyp=hyp-1_10.zip,False,1,4,0.07726192474365234
0,10,driverlog_p005135_hyp=hyp-6_10.zip,False,6,2,0.07761883735656738
0,10,driverlog_p001458_hyp=hyp-3_10.zip,False,3,1,0.09937334060668945
0,10,driverlog_p000086_hyp=hyp-2_10.zip,True,2,2,0.07973504066467285
0,10,driverlog_p001146_hyp=hyp-4_10.zip,True,4,4,0.07618355751037598
0,10,driverlog_p005508_hyp=hyp-0_10.zip,True,0,0,0.07836580276489258
0,10,driverlog_p006895_hyp=hyp-0_10.zip,True,0,0,0.07740259170532227
0,10,driverlog_p001706_hyp=hyp-4_10.zip,True,4,4,0.07449865341186523
0,10,driverlog_p002992_hyp=hyp-1_10.zip,False,1,4,0.07549071311950684
0,10,driverlog_p000083_hyp=hyp-4_10.zip,False,4,2,0.07063531875610352
0,10,driverlog_p002083_hyp=hyp-1_10.zip,False,1,0,0.07442688941955566
0,10,driverlog_p002565_hyp=hyp-2_10.zip,False,2,8,0.07926630973815918
0,10,driverlog_p002766_hyp=hyp-9_10.zip,True,9,9,0.07390475273132324
0,10,driverlog_p000526_hyp=hyp-4_10.zip,True,4,4,0.07479715347290039
0,10,driverlog_p006130_hyp=hyp-5_10.zip,True,5,5,0.07032465934753418
0,10,driverlog_p000217_hyp=hyp-0_10.zip,True,0,0,0.07223200798034668
0,10,driverlog_p006678_hyp=hyp-4_10.zip,False,4,1,0.07122063636779785
0,10,driverlog_p002452_hyp=hyp-5_10.zip,False,5,0,0.08176612854003906
0,10,driverlog_p005381_hyp=hyp-0_10.zip,True,0,0,0.0733039379119873
0,10,driverlog_p003708_hyp=hyp-4_10.zip,True,4,4,0.07333254814147949
0,10,driverlog_p002471_hyp=hyp-9_10.zip,True,9,9,0.07626104354858398
0,10,driverlog_p004708_hyp=hyp-3_10.zip,True,3,3,0.08910608291625977
0,10,driverlog_p001611_hyp=hyp-5_10.zip,True,5,5,0.0776219367980957
0,10,driverlog_p006343_hyp=hyp-2_10.zip,False,2,0,0.07698369026184082
0,10,driverlog_p005944_hyp=hyp-4_10.zip,True,4,4,0.08123064041137695
0,10,driverlog_p006674_hyp=hyp-3_10.zip,False,3,1,0.08111929893493652
0,10,driverlog_p01_hyp-2_10_1.tar.bz2,True,1,1,0.07231664657592773
0,10,driverlog_p005565_hyp=hyp-7_10.zip,False,7,1,0.07947063446044922
0,10,driverlog_p01_hyp-2_10_2.tar.bz2,True,1,1,0.0752263069152832
0,10,driverlog_p006256_hyp=hyp-0_10.zip,True,0,0,0.07849478721618652
0,10,driverlog_p001102_hyp=hyp-1_10.zip,True,1,1,0.07817673683166504
0,10,driverlog_p003135_hyp=hyp-5_10.zip,False,5,3,0.08589553833007812
0,10,driverlog_p07_hyp-4_10_2.tar.bz2,False,6,1,0.07718062400817871
0,10,driverlog_p005330_hyp=hyp-5_10.zip,False,5,3,0.07987785339355469
0,10,driverlog_p004338_hyp=hyp-0_10.zip,False,0,3,0.07314252853393555
0,10,driverlog_p004124_hyp=hyp-0_10.zip,True,0,0,0.07771706581115723
0,10,driverlog_p006471_hyp=hyp-4_10.zip,False,4,5,0.07074594497680664
0,10,driverlog_p01_hyp-4_10_2.tar.bz2,False,3,1,0.07573580741882324
0,10,driverlog_p003455_hyp=hyp-4_10.zip,True,4,4,0.07251811027526855
0,10,driverlog_p004180_hyp=hyp-0_10.zip,True,0,0,0.074737548828125
0,10,driverlog_p006904_hyp=hyp-2_10.zip,False,2,1,0.08249902725219727
0,10,driverlog_p001714_hyp=hyp-4_10.zip,False,4,1,0.07369828224182129
0,10,driverlog_p006169_hyp=hyp-4_10.zip,True,4,4,0.07521367073059082
0,10,driverlog_p000242_hyp=hyp-4_10.zip,False,4,5,0.07824110984802246
0,10,driverlog_p004929_hyp=hyp-1_10.zip,False,1,0,0.07447266578674316
0,10,driverlog_p003981_hyp=hyp-0_10.zip,False,0,5,0.07696890830993652
0,10,driverlog_p04_hyp-3_10_1.tar.bz2,True,2,2,0.07739424705505371
0,10,driverlog_p000766_hyp=hyp-6_10.zip,False,6,3,0.07746720314025879
0,10,driverlog_p01_hyp-1_10_1.tar.bz2,False,0,5,0.07005596160888672
0,10,driverlog_p004651_hyp=hyp-4_10.zip,True,4,4,0.07649111747741699
