noise_level,observation_percentage,problem_file,correct_prediction,correct_goal_idx,predicted_goal_idx,execution_time
0,10,satellite_p004854_hyp=hyp-3_10.zip,False,3,0,0.2993149757385254
0,10,satellite_p002265_hyp=hyp-1_10.zip,True,1,1,0.07522320747375488
0,10,satellite_p001447_hyp=hyp-0_10.zip,True,0,0,0.07700204849243164
0,10,satellite_p004823_hyp=hyp-5_10.zip,True,5,5,0.07195901870727539
0,10,satellite_p003759_hyp=hyp-2_10.zip,True,2,2,0.0699162483215332
0,10,satellite_p000778_hyp=hyp-0_10.zip,True,0,0,0.06975460052490234
0,10,satellite_p000184_hyp=hyp-2_10.zip,True,2,2,0.07369279861450195
0,10,satellite_p004233_hyp=hyp-1_10.zip,True,1,1,0.07619714736938477
0,10,satellite_p004835_hyp=hyp-2_10.zip,True,2,2,0.08049631118774414
0,10,satellite_p05_hyp-2_10_2.tar.bz2,True,2,2,0.07251596450805664
0,10,satellite_p002893_hyp=hyp-2_10.zip,False,2,3,0.07659649848937988
0,10,satellite_p04_hyp-4_10_3.tar.bz2,False,3,2,0.08413314819335938
0,10,satellite_p003887_hyp=hyp-2_10.zip,True,2,2,0.0870964527130127
0,10,satellite_p000576_hyp=hyp-5_10.zip,True,5,5,0.09938669204711914
0,10,satellite_p000773_hyp=hyp-1_10.zip,True,1,1,0.1053762435913086
0,10,satellite_p005024_hyp=hyp-1_10.zip,False,1,0,0.0719904899597168
0,10,satellite_p04_hyp-4_10_1.tar.bz2,False,3,5,0.06862354278564453
0,10,satellite_p001919_hyp=hyp-3_10.zip,True,3,3,0.06750106811523438
0,10,satellite_p000606_hyp=hyp-4_10.zip,True,4,4,0.07294797897338867
0,10,satellite_p003215_hyp=hyp-2_10.zip,False,2,0,0.07379531860351562
0,10,satellite_p000812_hyp=hyp-5_10.zip,True,5,5,0.08321714401245117
0,10,satellite_p003719_hyp=hyp-0_10.zip,True,0,0,0.07460474967956543
0,10,satellite_p001765_hyp=hyp-6_10.zip,False,6,2,0.07541942596435547
0,10,satellite_p001430_hyp=hyp-3_10.zip,True,3,3,0.07357501983642578
0,10,satellite_p001218_hyp=hyp-4_10.zip,False,4,1,0.07459735870361328
0,10,satellite_p000690_hyp=hyp-1_10.zip,True,1,1,0.07565665245056152
0,10,satellite_p003608_hyp=hyp-4_10.zip,False,4,3,0.07411718368530273
0,10,satellite_p05_hyp-2_10_3.tar.bz2,True,2,2,0.07697772979736328
0,10,satellite_p000217_hyp=hyp-0_10.zip,True,0,0,0.07908844947814941
0,10,satellite_p002113_hyp=hyp-3_10.zip,False,3,2,0.07590389251708984
0,10,satellite_p002784_hyp=hyp-2_10.zip,True,2,2,0.08387875556945801
0,10,satellite_p001700_hyp=hyp-5_10.zip,False,5,2,0.07442784309387207
0,10,satellite_p001405_hyp=hyp-2_10.zip,False,2,3,0.07473421096801758
0,10,satellite_p003638_hyp=hyp-2_10.zip,False,2,5,0.06926798820495605
0,10,satellite_p07_hyp-4_10_2.tar.bz2,True,5,5,0.06277966499328613
0,10,satellite_p003195_hyp=hyp-3_10.zip,False,3,5,0.0654296875
0,10,satellite_p000207_hyp=hyp-1_10.zip,False,1,3,0.06870746612548828
0,10,satellite_p003601_hyp=hyp-3_10.zip,False,3,5,0.06822443008422852
0,10,satellite_p002157_hyp=hyp-3_10.zip,True,3,3,0.07158899307250977
0,10,satellite_p001652_hyp=hyp-6_10.zip,False,6,4,0.07009577751159668
0,10,satellite_p003629_hyp=hyp-1_10.zip,True,1,1,0.08103322982788086
0,10,satellite_p000040_hyp=hyp-3_10.zip,False,3,2,0.07475447654724121
0,10,satellite_p000900_hyp=hyp-3_10.zip,False,3,1,0.07261395454406738
0,10,satellite_p000486_hyp=hyp-1_10.zip,False,1,2,0.07809805870056152
0,10,satellite_p003359_hyp=hyp-2_10.zip,True,2,2,0.07225704193115234
0,10,satellite_p000226_hyp=hyp-4_10.zip,False,4,2,0.07919049263000488
0,10,satellite_p004210_hyp=hyp-5_10.zip,False,5,0,0.07270121574401855
